Time,max
190821113100,11.8
190821113114,12.6
190821113127,12.5
190821113141,12.4
190821113154,11.6
190821113207,11.6
190821113221,13.0
190821113234,12.1
190821113247,11.9
190821113301,11.9
190821113314,12.4
190821113327,12.1
190821113341,12.1
190821113354,11.7
190821113407,12.0
190821113421,12.3
190821113434,12.2
190821113447,11.6
190821113501,12.3
190821113514,12.1
190821113527,11.4
190821113541,11.5
190821113554,11.7
190821113607,11.9
190821113621,12.1
190821113634,11.6
190821113647,11.0
190821113701,12.3
190821113714,11.5
190821113727,12.3
190821113741,11.7
190821113754,11.4
190821113807,12.6
190821113821,12.0
190821113834,10.8
190821113847,11.2
190821113901,11.2
190821113914,11.8
190821113927,11.8
190821113941,12.3
190821113954,11.5
190821114007,11.1
190821114021,11.5
190821114034,11.0
190821114047,11.3
190821114101,11.8
190821114114,11.8
190821114127,11.8
190821114141,10.8
190821114154,10.9
190821114207,11.8
190821114221,12.1
190821114234,10.9
190821114247,11.1
190821114301,11.4
190821114314,11.1
190821114328,10.9
190821114341,11.0
190821114354,11.0
190821114408,12.5
190821114421,11.6
190821114434,11.8
190821114448,12.0
190821114501,11.6
190821114515,11.6
190821114528,11.2
190821114541,11.1
190821114555,11.4
190821114608,11.7
190821114621,11.6
190821114635,12.4
190821114648,11.7
190821114702,12.4
190821114715,12.1
190821114728,12.1
190821114742,11.9
190821114755,11.3
190821114808,11.7
190821114822,11.2
190821114835,11.2
190821114848,11.7
190821114902,12.2
190821114915,11.6
190821114928,11.7
190821114942,12.3
190821114955,11.9
190821115008,11.5
190821115022,11.4
190821115035,11.8
190821115049,11.5
190821115115,10.6
190821115129,11.6
190821115142,11.6
190821115156,11.2
190821115209,11.7
190821115222,11.5
190821115236,12.0
190821115249,10.9
190821115302,10.8
190821115316,11.4
190821115329,10.1
190821115342,10.8
190821115356,11.3
190821115409,11.5
190821115423,10.8
190821115436,10.6
190821115449,11.0
190821115503,11.3
190821115516,11.1
190821115529,10.5
190821115543,10.4
190821115556,10.2
190821115609,10.8
190821115623,10.6
190821115636,11.0
190821115649,11.2
190821115703,11.4
190821115716,9.9
190821115729,10.7
190821115743,10.9
190821115756,10.3
190821115809,10.2
190821115823,11.1
190821115836,10.8
190821115849,11.4
190821115903,11.5
190821115916,10.9
190821115929,11.0
190821115943,11.5
190821115956,10.2
190821120010,10.4
190821120023,11.3
190821120036,10.5
190821120050,10.3
190821120103,10.4
190821120116,11.1
190821120130,11.8
190821120143,12.0
190821120156,12.3
190821120210,12.7
190821120223,11.9
190821120236,13.8
190821120250,12.9
190821120303,12.1
190821120316,12.4
190821120330,12.1
190821120343,12.6
190821120356,13.3
190821120410,13.6
190821120423,12.4
190821120436,12.8
190821120450,12.3
190821120503,12.1
190821120516,12.4
190821120530,12.9
190821120543,13.1
190821120556,13.1
190821120610,13.3
190821120623,12.9
190821120636,12.1
190821120650,13.0
190821120703,13.0
190821120716,12.7
190821120730,12.9
190821120743,11.9
190821120756,12.5
190821120810,13.8
190821120823,12.5
190821120836,12.9
190821120850,12.1
190821120903,12.9
190821120916,14.0
190821120930,13.3
190821120943,12.4
190821120956,12.8
190821121010,13.3
190821121023,13.1
190821121036,12.6
190821121050,13.7
190821121103,12.9
190821121117,12.7
190821121130,12.7
190821121143,12.3
190821121157,13.2
190821121210,12.3
190821121223,12.5
190821121237,12.9
190821121250,12.4
190821121303,13.1
190821121317,13.5
190821121330,12.7
190821121343,12.5
190821121357,13.4
190821121410,13.0
190821121423,13.5
190821121437,13.9
190821121450,12.7
190821121503,12.9
190821121517,13.0
190821121530,12.1
190821121543,12.3
190821121557,13.1
190821121610,12.5
190821121623,12.6
190821121637,12.5
190821121650,12.7
190821121703,12.7
190821121717,13.0
190821121730,12.5
190821121743,12.9
190821121757,13.2
190821121810,12.0
190821121823,11.8
190821121837,12.4
190821121850,12.0
190821121903,11.8
190821121917,13.0
190821121930,12.0
190821121943,12.9
190821121957,11.6
190821122010,11.5
190821122023,11.9
190821122037,12.5
190821122050,11.5
190821122103,11.4
190821122117,11.2
190821122130,11.3
190821122143,12.0
190821122157,12.4
190821122210,11.2
190821122223,11.6
190821122237,10.9
190821122250,12.2
190821122303,11.7
190821122317,11.6
190821122330,11.1
190821122343,11.4
190821122357,12.0
190821122410,11.3
190821122423,10.9
190821122437,11.1
190821122450,10.8
190821122504,11.2
190821122517,10.9
190821122530,11.0
190821122544,11.1
190821122557,11.4
190821122611,11.1
190821122624,11.1
190821122637,11.1
190821122651,11.1
190821122704,10.9
190821122717,10.7
190821122731,11.2
190821122744,11.2
190821122757,11.3
190821122811,11.3
190821122824,10.5
190821122837,10.7
190821122851,11.3
190821122904,10.9
190821122917,11.3
190821122931,11.8
190821122944,11.9
190821122957,11.5
190821123011,11.4
190821123024,9.6
190821123037,10.6
190821123051,11.1
190821123104,10.7
190821123117,11.3
190821123130,11.1
190821123144,11.3
190821123157,10.1
190821123211,10.7
190821123224,11.4
190821123237,11.4
190821123251,12.1
190821123304,10.3
190821123317,11.1
190821123331,11.1
190821123344,11.5
190821123357,10.7
190821123411,11.3
190821123424,10.3
190821123437,11.1
190821123451,11.4
190821123504,10.6
190821123517,11.0
190821123531,10.9
190821123544,11.0
190821123557,11.3
190821123611,12.2
190821123624,10.9
190821123637,12.2
190821123651,11.5
190821123704,11.5
190821123717,11.5
190821123731,12.2
190821123744,11.3
190821123757,11.6
190821123811,11.6
190821123824,12.1
190821123837,11.7
190821123851,12.1
190821123904,11.9
190821123918,11.7
190821123931,11.0
190821123944,11.0
190821123958,11.7
190821124011,11.1
190821124024,11.2
190821124038,10.8
190821124051,10.5
190821124104,10.5
190821124118,10.6
190821124131,10.7
190821124144,11.2
190821124158,12.0
190821124211,11.7
190821124225,11.9
190821124238,10.8
190821124251,11.5
190821124305,11.9
190821124318,11.0
190821124331,10.3
190821124345,10.7
190821124358,10.0
190821124411,11.1
190821124425,11.6
190821124438,11.0
190821124451,10.6
190821124505,11.2
190821124518,10.4
190821124531,10.7
190821124545,10.8
190821124558,10.6
190821124611,11.4
190821124625,10.8
190821124638,10.3
190821124651,10.3
190821124705,11.1
190821124718,10.8
190821124731,11.3
190821124745,11.9
190821124758,12.1
190821124811,11.6
190821124825,11.9
190821124838,11.6
190821124851,11.6
190821124905,12.8
190821124918,12.8
190821124931,12.5
190821124945,13.0
190821124958,12.6
190821125011,13.4
190821125025,13.5
190821125038,12.4
190821125051,12.9
190821125105,13.6
190821125118,13.2
190821125131,13.2
190821125145,14.1
190821125158,13.6
190821125211,14.1
190821125225,13.5
190821125238,13.6
190821125251,13.8
190821125305,13.4
190821125318,13.9
190821125332,13.6
190821125345,14.0
190821125358,13.4
190821125412,14.2
190821125425,13.5
190821125438,14.2
190821125452,13.4
190821125505,13.1
190821125518,13.6
190821125532,13.2
190821125545,12.9
190821125558,13.3
190821125612,13.6
190821125625,13.6
190821125638,14.2
190821125652,13.8
190821125705,15.3
190821125718,13.5
190821125732,13.7
190821125745,13.7
190821125758,12.9
190821125812,14.2
190821125825,13.5
190821125838,13.1
190821125852,13.1
190821125905,13.0
190821125918,13.2
190821125932,13.4
190821125945,13.3
190821125958,13.2
190821131834,6.5
190821131846,7.3
190821131858,7.6
190821131910,8.3
190821131922,8.7
190821131935,8.3
190821131947,8.5
190821131959,8.7
190821132011,8.3
190821132024,8.4
190821132036,8.1
190821132048,8.3
190821132101,8.4
190821132113,7.3
190821132127,7.0
190821132140,7.4
190821132153,8.1
190821132207,8.3
190821132307,9.7
190821132320,9.2
190821132334,10.3
190821132347,12.0
190821132400,10.6
190821132414,10.1
190821132427,9.2
190821132440,9.7
190821132454,9.2
190821132507,9.2
190821132520,9.3
190821132534,9.2
190821132547,8.9
190821132600,9.1
190821132614,9.0
190821132627,9.5
190821132640,9.4
190821132654,9.4
190821132707,9.4
190821132720,9.4
190821132734,9.4
190821132747,9.3
190821132800,9.3
190821132814,9.4
190821132827,9.1
190821132840,9.2
190821132854,9.5
190821132907,8.7
190821132920,9.2
190821132934,9.2
190821132947,9.3
190821133000,9.4
190821133014,9.3
190821133027,9.1
190821133040,9.7
190821133054,9.5
190821133107,9.4
190821133120,9.3
190821133134,8.9
190821133147,9.4
190821133200,9.1
190821133214,9.0
190821133227,8.9
190821133240,9.4
190821133254,9.0
190821133307,9.2
190821133320,9.4
190821133334,9.2
190821133347,9.2
190821133400,9.3
190821133414,9.2
190821133427,9.0
190821133440,9.4
190821133454,9.2
190821133507,9.4
190821133520,9.3
190821133534,9.4
190821133547,9.2
190821133600,9.4
190821133614,9.3
190821133627,9.1
190821133640,9.2
190821133654,9.2
190821133707,9.5
190821133720,9.2
190821133734,9.4
190821133747,9.3
190821133800,9.2
190821133814,9.5
190821133827,9.7
190821133840,9.0
190821133854,9.3
190821133907,9.5
190821133920,9.1
190821133934,9.9
190821133947,9.2
190821134000,9.4
190821134014,9.3
190821134027,9.2
190821134040,9.3
190821134053,9.2
190821134107,9.5
190821134120,9.2
190821134134,9.2
190821134147,9.6
190821134200,9.5
190821134214,9.4
190821134227,8.9
190821134240,9.2
190821134254,9.2
190821134307,9.4
190821134320,9.2
190821134334,9.2
190821134347,9.8
190821134400,9.3
190821134414,9.6
190821134427,9.0
190821134440,9.3
190821134454,9.1
190821134507,9.3
190821134520,9.2
190821134533,9.2
190821134547,9.1
190821134600,9.1
190821134614,9.5
190821134627,9.3
190821134640,9.0
190821134654,9.2
190821134707,9.0
190821134720,9.2
190821134734,9.4
190821134747,9.3
190821134800,9.5
190821134814,9.7
190821134827,9.6
190821134840,9.1
190821134854,8.7
190821134907,9.9
190821134920,9.3
190821134934,9.1
190821134947,8.7
190821135000,9.3
190821135014,9.3
190821135027,9.0
190821135040,9.1
190821135054,9.2
190821135107,9.6
190821135120,9.4
190821135134,9.4
190821135147,9.4
190821135201,9.2
190821135214,9.6
190821135227,9.7
190821135240,10.2
190821135254,9.5
190821135307,9.8
190821135321,9.9
190821135334,9.4
190821135347,9.4
190821135401,10.1
190821135414,9.5
190821135427,9.5
190821135441,9.6
190821135454,9.4
190821135507,9.6
190821135520,10.0
190821135534,10.2
190821135547,9.6
190821135601,10.0
190821135614,9.4
190821135627,10.0
190821135640,9.2
190821135654,9.5
190821135707,9.6
190821135721,9.5
190821135734,9.8
190821135747,9.6
190821135801,9.4
190821135814,10.0
190821135827,9.7
190821135841,9.5
190821135854,9.7
190821135907,9.4
190821135921,9.7
190821135934,9.3
190821135947,9.4
190821140001,9.5
190821140014,9.9
190821140027,9.3
190821140041,9.2
190821140054,9.7
190821140108,9.7
190821140121,9.0
190821140134,9.5
190821140148,9.3
190821140201,9.5
190821140214,9.5
190821140228,10.0
190821140241,9.7
190821140254,9.6
190821140307,9.8
190821140321,9.6
190821140334,9.5
190821140347,9.6
190821140401,9.6
190821140414,9.2
190821140427,9.7
190821140441,9.3
190821140454,9.8
190821140508,9.6
190821140521,9.5
190821140534,9.5
190821140548,9.6
190821140601,9.5
190821140614,9.8
190821140627,9.9
190821140641,9.3
190821140654,9.1
190821140708,9.1
190821140721,9.2
190821140734,9.6
190821140748,9.8
190821140801,9.5
190821140814,9.3
190821140827,9.2
190821140841,9.3
190821140854,9.2
190821140907,9.1
190821140921,9.1
190821140934,9.2
190821140948,9.1
190821141001,9.3
190821141014,9.7
190821141028,9.1
190821141041,9.5
190821141054,9.4
190821141108,9.5
190821141121,9.3
190821141134,9.1
190821141148,9.6
190821141201,9.6
190821141214,8.9
190821141227,8.9
190821141241,9.3
190821141254,8.8
190821141308,9.5
190821141321,9.6
190821141334,9.7
190821141348,9.1
190821141401,9.3
190821141414,9.0
190821141428,9.6
190821141441,9.3
190821141454,9.3
190821141508,9.4
190821141521,9.3
190821141534,9.3
190821141548,9.1
190821141601,9.4
190821141614,9.3
190821141628,9.4
190821141641,9.3
190821141655,9.5
190821141708,9.2
190821141721,9.2
190821141735,9.2
190821141748,8.9
190821141801,9.5
190821141815,9.5
190821141828,9.6
190821141841,9.6
190821141855,9.4
190821141908,9.4
190821141921,9.1
190821141935,9.8
190821141948,9.3
190821142001,9.4
190821142015,9.1
190821142028,9.3
190821142041,9.6
190821142055,9.4
190821142108,9.6
190821142122,9.5
190821142135,9.5
190821142148,9.4
190821142201,9.4
190821142215,9.2
190821142228,9.1
190821142242,9.4
190821142255,9.4
190821142308,9.4
190821142322,9.6
190821142335,9.0
190821142348,9.3
190821142402,9.2
190821142415,9.5
190821142429,9.5
190821142442,9.5
190821142455,9.4
190821142509,9.6
190821142522,9.6
190821142535,9.6
190821142549,9.3
190821142602,9.3
190821142615,9.8
190821142629,9.5
190821142642,9.0
190821142655,9.5
190821142709,9.6
190821142722,9.6
190821142736,9.2
190821142749,9.3
190821142802,9.4
190821142816,9.9
190821142829,9.3
190821142842,9.4
190821142855,9.5
190821142909,9.2
190821142922,9.6
190821142935,9.4
190821142949,9.3
190821143002,9.2
190821143015,9.3
190821143029,9.5
190821143042,9.2
190821143055,9.3
190821143109,9.2
190821143122,9.0
190821143136,9.4
190821143149,9.1
190821143202,9.2
190821143216,9.3
190821143229,9.5
190821143242,9.2
190821143256,9.5
190821143309,9.2
190821143322,9.4
190821143336,9.1
190821143349,9.2
190821143402,9.4
190821143416,9.1
190821143429,8.9
190821143442,9.8
190821143456,9.4
190821143509,9.1
190821143522,9.0
190821143536,9.1
190821143549,9.3
190821143602,9.3
190821143616,9.4
190821143629,9.5
190821143642,9.1
190821143656,9.5
190821143709,9.5
190821143722,9.2
190821143736,9.0
190821143749,9.4
190821143802,9.2
190821143816,9.4
190821143829,9.4
190821143842,9.6
190821143856,9.4
190821143909,9.1
190821143922,9.1
190821143936,9.0
190821143949,9.6
190821144002,9.4
190821144016,9.3
190821144029,9.4
190821144042,9.0
190821144056,9.0
190821144109,9.7
190821144122,9.4
190821144136,9.1
190821144149,9.6
190821144202,9.0
190821144216,9.5
190821144229,9.3
190821144242,9.7
190821144255,8.9
190821144309,9.2
190821144322,9.2
190821144335,8.8
190821144349,9.3
190821144402,9.1
190821144415,9.4
190821144429,9.9
190821144442,9.4
190821144455,9.4
190821144509,9.5
190821144522,9.7
190821144535,9.1
190821144549,9.4
190821144602,9.3
190821144615,9.6
190821144629,9.2
190821144642,9.3
190821144655,9.3
190821144709,9.4
190821144722,9.1
190821144735,9.5
190821144749,9.9
190821144802,9.4
190821144815,9.0
190821144829,9.5
190821144842,9.1
190821144855,9.4
190821144909,9.3
190821144922,9.1
190821144935,9.2
190821144949,9.3
190821145002,8.9
190821145015,9.5
190821145029,9.6
190821145042,9.5
190821145055,9.4
190821145109,9.5
190821145122,9.6
190821145135,9.6
190821145149,8.9
190821145202,9.3
190821145215,9.5
190821145229,9.6
190821145242,9.5
190821145255,9.4
190821145309,9.6
190821145322,9.5
190821145335,9.9
190821145349,9.5
190821145402,9.3
190821145415,9.6
190821145429,9.8
190821145442,9.4
190821145455,9.4
190821145509,9.9
190821145522,10.3
190821145535,9.9
190821145549,9.5
190821145602,9.8
190821145615,9.8
190821145629,9.3
190821145642,9.8
190821145655,9.9
190821145709,9.6
190821145722,9.6
190821145735,10.2
190821145749,9.2
190821145802,9.9
190821145815,9.6
190821145829,9.7
190821145842,9.8
190821145855,9.3
190821145909,9.7
190821145922,9.6
190821145936,9.8
190821145949,9.5
190821150002,9.4
190821150016,9.5
190821150029,9.2
190821150042,9.9
190821150056,9.4
190821150109,9.8
190821150122,9.5
190821150136,9.6
190821150149,9.7
190821150202,9.4
190821150216,10.1
190821150229,9.9
190821150242,9.5
190821150256,9.3
190821150309,9.5
190821150322,9.2
190821150336,9.8
190821150349,9.1
190821150402,9.5
190821150416,9.9
190821150429,10.0
190821150442,9.8
190821150456,9.4
190821150509,9.7
190821150522,10.1
190821150536,9.6
190821150549,9.4
190821150602,9.5
190821150616,9.3
190821150629,9.7
190821150642,9.6
190821150656,9.3
190821150709,9.4
190821150722,9.1
190821150736,9.6
190821150749,9.5
190821150802,9.6
190821150816,9.7
190821150829,9.5
190821150842,9.6
190821150855,9.8
190821150909,9.4
190821150922,9.4
190821150936,9.1
190821150949,9.3
190821151002,9.3
190821151016,9.3
190821151029,9.5
190821151042,9.5
190821151056,9.6
190821151109,9.7
190821151123,9.5
190821151136,9.4
190821151149,9.6
190821151203,9.4
190821151216,9.6
190821151229,9.8
190821151242,9.1
190821151256,9.6
190821151309,9.2
190821151323,9.7
190821151336,9.6
190821151349,9.6
190821151402,9.6
190821151416,9.6
190821151429,9.2
190821151443,9.9
190821151456,9.4
190821151509,9.4
190821151522,9.3
190821151536,9.7
190821151549,9.5
190821151603,9.3
190821151616,9.5
190821151629,9.6
190821151642,9.8
190821151656,9.4
190821151709,9.4
190821151722,9.8
190821151736,9.3
190821151749,9.6
190821151803,9.9
190821151816,9.5
190821151829,9.3
190821151843,9.7
190821151856,9.2
190821151909,9.7
190821151922,9.5
190821151936,9.3
190821151949,9.7
190821152002,9.5
190821152016,8.9
190821152029,9.3
190821152042,9.0
190821152056,9.6
190821152109,9.8
190821152122,9.5
190821152136,9.9
190821152149,9.6
190821152202,9.4
190821152216,9.5
190821152229,9.3
190821152242,9.6
190821152256,9.6
190821152309,9.2
190821152323,9.7
190821152336,9.3
190821152349,9.2
190821152403,9.4
190821152416,9.4
190821152429,9.2
190821152443,9.4
190821152456,9.1
190821152510,9.0
190821152523,8.7
190821152536,9.7
190821152549,9.7
190821152603,9.1
190821152616,9.0
190821152629,9.4
190821152643,10.0
190821152656,9.3
190821152709,9.2
190821152723,9.3
190821152736,9.0
190821152750,9.0
190821152803,9.1
190821152816,9.1
190821152830,9.5
190821152843,8.9
190821152856,9.3
190821152910,9.3
190821152923,9.3
190821152936,9.2
190821152950,9.0
190821153003,9.0
190821153017,9.5
190821153030,9.5
190821153043,9.7
190821153057,9.4
190821153110,9.6
190821153123,9.4
190821153137,9.0
190821153150,9.5
190821153203,9.3
190821153217,9.1
190821153230,9.3
190821153243,9.2
190821153257,9.2
190821153310,8.9
190821153324,9.5
190821153337,9.4
190821153350,9.6
190821153404,9.6
190821153417,9.4
190821153430,9.2
190821153444,9.5
190821153457,9.3
190821153510,9.0
190821153524,9.1
190821153537,9.5
190821153550,9.7
190821153604,9.4
190821153617,9.2
190821153630,9.2
190821153644,9.5
190821153657,10.1
190821153710,9.0
190821153724,9.4
190821153737,9.5
190821153750,9.7
190821153804,9.2
190821153817,9.3
190821153830,9.3
190821153844,8.8
190821153857,9.4
190821153910,9.4
190821153924,9.2
190821153937,9.4
190821153950,9.2
190821154004,9.6
190821154017,9.4
190821154030,9.8
190821154044,9.4
190821154057,9.3
190821154110,9.2
190821154124,9.8
190821154137,9.5
190821154150,9.0
190821154204,9.4
190821154217,9.6
190821154231,9.7
190821154244,9.5
190821154257,9.7
190821154311,9.6
190821154324,9.6
190821154337,9.0
190821154351,9.1
190821154404,10.0
190821154417,9.1
190821154431,9.4
190821154444,9.1
190821154457,9.3
190821154511,9.5
190821154524,9.2
190821154538,9.4
190821154551,8.9
190821154604,9.6
190821154618,9.2
190821154631,9.6
190821154644,9.1
190821154658,9.2
190821154711,9.1
190821154724,9.3
190821154738,8.9
190821154751,9.2
190821154804,9.3
190821154818,9.4
190821154831,9.1
190821154845,9.4
190821154858,9.4
190821154911,9.4
190821154925,9.3
190821154938,9.0
190821154951,9.2
190821155005,9.3
190821155018,9.5
190821155031,9.4
190821155045,8.9
190821155058,9.5
190821155111,9.7
190821155125,9.6
190821155138,9.9
190821155151,10.0
190821155205,9.5
190821155218,9.3
190821155231,9.4
190821155245,9.8
190821155258,9.4
190821155311,9.5
190821155325,9.8
190821155338,9.7
190821155351,9.0
190821155405,9.6
190821155418,10.1
190821155431,9.6
190821155445,9.6
190821155458,9.4
190821155511,9.5
190821155525,9.7
190821155538,9.8
190821155551,9.7
190821155605,9.4
190821155618,9.0
190821155631,9.2
190821155645,9.8
190821155658,9.6
190821155711,9.8
190821155725,9.8
190821155738,9.7
190821155751,9.7
190821155805,9.4
190821155818,9.8
190821155831,9.1
190821155845,9.5
190821155858,9.6
190821155911,9.5
190821155925,9.4
190821155938,9.6
190821155951,9.3
190821160005,9.4
190821160018,9.6
190821160031,9.6
190821160045,9.6
190821160058,9.3
190821160111,9.4
190821160125,9.5
190821160138,9.8
190821160151,9.7
190821160205,9.5
190821160218,9.8
190821160232,9.4
190821160245,9.2
190821160258,9.3
190821160312,9.5
190821160325,9.7
190821160338,10.0
190821160352,9.6
190821160405,9.7
190821160418,9.5
190821160432,9.5
190821160445,9.8
190821160458,9.7
190821160512,9.4
190821160525,9.4
190821160538,9.6
190821160552,9.9
190821160605,9.6
190821160618,9.5
190821160632,9.7
190821160645,9.7
190821160658,9.6
190821160712,9.1
190821160725,9.3
190821160738,9.5
190821160752,9.7
190821160805,9.5
190821160818,9.8
190821160832,9.5
190821160845,9.2
190821160858,9.4
190821160911,9.5
190821160925,9.3
190821160938,10.0
190821160952,9.7
190821161005,9.7
190821161018,9.5
190821161032,9.6
190821161045,9.5
190821161058,9.7
190821161112,9.3
190821161125,9.5
190821161138,9.3
190821161152,9.6
190821161205,9.3
190821161218,9.6
190821161232,9.3
190821161245,9.1
190821161258,9.6
190821161311,9.1
190821161325,9.0
190821161338,9.5
190821161352,9.4
190821161405,9.2
190821161418,9.3
190821161432,9.4
190821161445,9.6
190821161458,9.7
190821161512,9.4
190821161525,9.3
190821161538,9.1
190821161552,9.3
190821161605,8.9
190821161618,9.2
190821161632,9.0
190821161645,9.1
190821161658,9.3
190821161712,8.9
190821161725,9.2
190821161738,9.4
190821161752,9.7
190821161805,9.2
190821161818,9.2
190821161832,9.0
190821161845,9.1
190821161859,8.9
190821161912,9.1
190821161925,9.4
190821161939,9.5
190821161952,9.2
190821162005,9.1
190821162018,9.7
190821162032,9.4
190821162045,9.1
190821162058,9.2
190821162112,9.2
190821162125,9.7
190821162138,9.4
190821162152,9.6
190821162205,9.4
190821162218,9.2
190821162232,9.5
190821162245,9.6
190821162259,9.1
190821162312,9.5
190821162325,9.5
190821162339,9.6
190821162352,9.1
190821162405,9.0
190821162419,9.4
190821162432,9.4
190821162445,9.3
190821162459,9.5
190821162512,9.2
190821162525,9.2
190821162539,9.7
190821162552,9.3
190821162606,9.2
190821162619,8.8
190821162632,9.7
190821162646,9.4
190821162659,9.4
190821162712,9.2
190821162725,9.2
190821162739,9.1
190821162752,9.8
190821162805,9.5
190821162819,9.4
190821162832,9.5
190821162846,9.2
190821162859,8.8
190821162912,9.5
190821162925,9.3
190821162939,8.9
190821162952,9.6
190821163005,9.9
190821163019,9.3
190821163032,9.0
190821163045,9.3
190821163059,9.5
190821163112,9.2
190821163126,9.0
190821163139,9.3
190821163152,9.2
190821163206,9.6
190821163219,9.1
190821163233,9.5
190821163246,8.9
190821163259,9.1
190821163313,8.9
190821163326,8.9
190821163339,9.5
190821163352,9.2
190821163406,9.4
190821163419,9.0
190821163432,8.8
190821163446,9.3
190821163459,9.1
190821163513,9.3
190821163526,9.2
190821163539,9.1
190821163553,9.3
190821163606,9.1
190821163619,9.0
190821163632,9.1
190821163646,9.2
190821163659,9.1
190821163712,9.2
190821163726,8.9
190821163739,9.1
190821163752,9.3
190821163806,9.2
190821163819,9.5
190821163832,9.3
190821163846,9.4
190821163859,9.1
190821163912,9.1
190821163926,9.5
190821163939,9.3
190821163953,9.3
190821164006,9.3
190821164019,8.8
190821164032,9.3
190821164046,9.5
190821164059,9.2
190821164112,9.5
190821164126,9.5
190821164139,9.2
190821164152,9.7
190821164206,9.7
190821164219,9.3
190821164232,9.2
190821164246,8.9
190821164259,9.2
190821164312,9.5
190821164326,9.4
190821164339,9.7
190821164352,9.4
190821164406,9.3
190821164419,9.3
190821164432,9.4
190821164446,9.7
190821164459,9.6
190821164512,9.5
190821164526,9.4
190821164539,9.9
190821164552,9.8
190821164606,9.8
190821164619,9.5
190821164632,9.4
190821164646,9.7
190821164659,9.4
190821164712,9.3
190821164726,9.5
190821164739,9.4
190821164752,9.2
190821164806,9.4
190821164819,9.3
190821164832,9.2
190821164846,9.8
190821164859,9.5
190821164912,9.2
190821164926,9.8
190821164939,9.6
190821164952,9.7
190821165006,9.4
190821165019,9.4
190821165032,9.0
190821165046,9.4
190821165059,9.6
190821165112,9.7
190821165126,9.7
190821165139,9.7
190821165152,9.9
190821165206,9.7
190821165219,9.5
190821165233,9.3
190821165246,9.6
190821165259,9.9
190821165313,10.1
190821165326,9.6
190821165339,9.3
190821165353,9.8
190821165406,9.1
190821165419,9.5
190821165433,9.4
190821165446,9.4
190821165459,9.5
190821165513,8.9
190821165526,9.4
190821165539,9.6
190821165553,9.1
190821165606,9.6
190821165619,9.8
190821165633,9.5
190821165646,9.7
190821165659,9.5
190821165713,9.1
190821165726,9.7
190821165739,9.5
190821165753,9.4
190821165806,9.1
190821165819,9.3
190821165833,9.5
190821165846,9.5
190821165859,9.4
190821165913,9.4
190821165926,9.2
190821165939,9.5
190821165953,9.3
190821170006,9.4
190821170019,9.0
190821170033,9.2
190821170046,10.0
190821170059,9.3
190821170113,9.3
190821170126,9.1
190821170139,9.3
190821170153,9.0
190821170206,9.6
190821170220,9.5
190821170233,9.2
190821170246,8.9
190821170300,9.8
190821170313,9.1
190821170326,9.2
190821170340,9.2
190821170353,9.3
190821170406,9.2
190821170420,9.5
190821170433,9.1
190821170446,9.0
190821170500,9.3
190821170513,9.4
190821170526,9.5
190821170540,9.5
190821170553,9.7
190821170606,9.3
190821170620,8.9
190821170633,9.2
190821170646,9.8
190821170700,9.8
190821170713,8.8
190821170726,9.6
190821170740,9.3
190821170753,9.4
190821170806,9.4
190821170820,9.5
190821170833,9.4
190821170846,9.4
190821170900,9.3
190821170913,9.2
190821170926,9.6
190821170940,9.6
190821170953,8.9
190821171007,9.1
190821171020,9.2
190821171033,9.0
190821171047,9.8
190821171100,9.6
190821171113,9.1
190821171127,9.3
190821171140,9.3
190821171153,9.1
190821171207,9.0
190821171220,9.6
190821171233,9.3
190821171247,8.7
190821171300,9.2
190821171313,9.4
190821171327,9.4
190821171340,9.3
190821171353,9.4
190821171407,9.3
190821171420,8.9
190821171433,9.2
190821171447,9.1
190821171500,9.1
190821171513,9.3
190821171527,9.0
190821171540,9.1
190821171554,9.6
190821171607,9.6
190821171620,9.0
190821171634,9.2
190821171647,9.1
190821171700,9.2
190821171714,9.3
190821171727,9.2
190821171740,9.5
190821171754,8.6
190821171807,9.5
190821171820,9.4
190821171834,9.4
190821171847,9.3
190821171900,9.5
190821171914,9.7
190821171927,9.7
190821171940,9.2
190821171954,9.6
190821172007,9.3
190821172020,9.3
190821172034,9.4
190821172047,9.6
190821172100,9.5
190821172114,9.5
190821172127,9.3
190821172140,9.3
190821172154,9.3
190821172207,9.0
190821172220,9.1
190821172234,9.0
190821172247,9.5
190821172300,8.9
190821172314,9.3
190821172327,9.4
190821172340,9.1
190821172354,9.2
190821172407,9.2
190821172420,9.1
190821172434,9.7
190821172447,9.2
190821172500,9.0
190821172514,9.3
190821172527,9.7
190821172541,9.3
190821172554,9.7
190821172607,9.6
190821172621,9.5
190821172634,9.7
190821172647,9.5
190821172701,9.1
190821172714,9.3
190821172727,9.3
190821172741,9.2
190821172754,9.1
190821172807,9.1
190821172821,9.3
190821172834,9.4
190821172847,9.1
190821172901,8.8
190821172914,9.1
190821172927,8.7
190821172941,9.9
190821172954,9.5
190821173007,9.4
190821173021,9.2
190821173034,9.5
190821173047,9.4
190821173101,9.4
190821173114,9.0
190821173127,9.6
190821173141,9.6
190821173154,9.4
190821173207,9.4
190821173221,9.0
190821173234,9.7
190821173247,9.0
190821173301,9.2
190821173314,9.7
190821173327,9.7
190821173341,9.8
190821173354,9.1
190821173407,9.3
190821173421,9.5
190821173434,9.2
190821173447,9.3
190821173501,9.7
190821173514,9.7
190821173527,9.0
190821173541,9.5
