index,Date,time,max,region,label,record
2914,2019-08-21,10:47:52,11.4,< 1.5,,
2915,2019-08-21,10:48:05,11.7,< 1.5,,
2916,2019-08-21,10:48:19,11.4,< 1.5,,
2917,2019-08-21,10:48:32,12.0,< 1.5,,
2918,2019-08-21,10:48:45,11.7,< 1.5,,
2919,2019-08-21,10:48:59,12.4,1.5 ~ 3,,
2920,2019-08-21,10:49:12,11.4,< 1.5,,
2921,2019-08-21,10:49:25,12.5,1.5 ~ 3,,
2922,2019-08-21,10:49:39,11.7,< 1.5,,
2923,2019-08-21,10:49:52,11.5,< 1.5,,
2924,2019-08-21,10:50:05,14.0,1.5 ~ 3,,
2925,2019-08-21,10:50:19,12.4,1.5 ~ 3,,
2926,2019-08-21,10:50:32,11.9,< 1.5,,
2927,2019-08-21,10:50:45,11.9,< 1.5,,
2928,2019-08-21,10:50:59,12.3,< 1.5,,
2929,2019-08-21,10:51:12,11.4,< 1.5,,
2930,2019-08-21,10:51:25,12.2,< 1.5,,
2931,2019-08-21,10:51:39,11.9,< 1.5,,
2932,2019-08-21,10:51:52,12.2,< 1.5,,
2933,2019-08-21,10:52:05,12.7,1.5 ~ 3,,
2934,2019-08-21,10:52:19,12.4,1.5 ~ 3,,
2935,2019-08-21,10:52:32,12.6,1.5 ~ 3,,
2936,2019-08-21,10:52:45,12.2,< 1.5,,
2937,2019-08-21,10:52:58,12.1,< 1.5,,
2938,2019-08-21,10:53:12,12.6,1.5 ~ 3,,
2939,2019-08-21,10:53:25,12.0,< 1.5,,
2940,2019-08-21,10:53:38,11.4,< 1.5,,
2941,2019-08-21,10:53:52,12.3,< 1.5,,
2942,2019-08-21,10:54:05,11.4,< 1.5,,
2943,2019-08-21,10:54:18,11.5,< 1.5,,
2944,2019-08-21,10:54:32,11.9,< 1.5,,
2945,2019-08-21,10:54:45,11.5,< 1.5,,
2946,2019-08-21,10:54:58,11.9,< 1.5,,
2947,2019-08-21,10:55:12,11.5,< 1.5,,
2948,2019-08-21,10:55:25,11.5,< 1.5,,
2949,2019-08-21,10:55:38,12.2,< 1.5,,
2950,2019-08-21,10:55:52,11.6,< 1.5,,
2951,2019-08-21,10:56:05,11.3,< 1.5,,
2952,2019-08-21,10:56:19,10.8,< 1.5,,
2953,2019-08-21,10:56:32,11.0,< 1.5,,
2954,2019-08-21,10:56:45,11.2,< 1.5,,
2955,2019-08-21,10:56:59,11.0,< 1.5,,
2956,2019-08-21,10:57:12,11.4,< 1.5,,
2957,2019-08-21,10:57:25,11.7,< 1.5,,
2958,2019-08-21,10:57:39,12.4,1.5 ~ 3,,
2959,2019-08-21,10:57:52,11.1,< 1.5,,
2960,2019-08-21,10:58:05,11.9,< 1.5,,
2961,2019-08-21,10:58:19,11.3,< 1.5,,
2962,2019-08-21,10:58:32,11.4,< 1.5,,
2963,2019-08-21,10:58:45,10.9,< 1.5,,
2964,2019-08-21,10:58:59,12.3,< 1.5,,
2965,2019-08-21,10:59:12,11.7,< 1.5,,
2966,2019-08-21,10:59:25,11.9,< 1.5,,
2967,2019-08-21,10:59:39,11.8,< 1.5,,
2968,2019-08-21,10:59:52,11.8,< 1.5,,
2969,2019-08-21,11:00:05,11.4,< 1.5,,
2970,2019-08-21,11:00:19,12.4,1.5 ~ 3,,
2971,2019-08-21,11:00:32,11.5,< 1.5,,
2972,2019-08-21,11:00:45,11.6,< 1.5,,
2973,2019-08-21,11:00:59,11.6,< 1.5,,
2974,2019-08-21,11:01:12,11.8,< 1.5,,
2975,2019-08-21,11:01:25,11.8,< 1.5,,
2976,2019-08-21,11:01:39,10.8,< 1.5,,
2977,2019-08-21,11:01:52,10.6,< 1.5,,
2978,2019-08-21,11:02:05,10.9,< 1.5,,
2979,2019-08-21,11:02:19,11.7,< 1.5,,
2980,2019-08-21,11:02:32,10.8,< 1.5,,
2981,2019-08-21,11:02:45,10.9,< 1.5,,
2982,2019-08-21,11:02:59,11.8,< 1.5,,
2983,2019-08-21,11:03:12,11.6,< 1.5,,
2984,2019-08-21,11:03:25,10.8,< 1.5,,
2985,2019-08-21,11:03:39,11.4,< 1.5,,
2986,2019-08-21,11:03:52,10.6,< 1.5,,
2987,2019-08-21,11:04:05,11.0,< 1.5,,
2988,2019-08-21,11:04:19,11.2,< 1.5,,
2989,2019-08-21,11:04:32,10.3,< 1.5,,
2990,2019-08-21,11:04:45,10.4,< 1.5,,
2991,2019-08-21,11:04:59,10.8,< 1.5,,
2992,2019-08-21,11:05:12,14.2,1.5 ~ 3,,
2993,2019-08-21,11:05:25,11.1,< 1.5,,
2994,2019-08-21,11:05:39,11.1,< 1.5,,
2995,2019-08-21,11:05:52,11.3,< 1.5,,
2996,2019-08-21,11:06:05,10.8,< 1.5,,
2997,2019-08-21,11:06:19,11.2,< 1.5,,
2998,2019-08-21,11:06:32,10.4,< 1.5,,
2999,2019-08-21,11:06:45,10.5,< 1.5,,
3000,2019-08-21,11:06:59,11.2,< 1.5,,
3001,2019-08-21,11:07:12,10.7,< 1.5,,
3002,2019-08-21,11:07:25,11.1,< 1.5,,
3003,2019-08-21,11:07:39,11.1,< 1.5,,
3004,2019-08-21,11:07:52,10.5,< 1.5,,
3005,2019-08-21,11:08:05,10.9,< 1.5,,
3006,2019-08-21,11:08:19,11.1,< 1.5,,
3007,2019-08-21,11:08:32,11.0,< 1.5,,
3008,2019-08-21,11:08:45,11.2,< 1.5,,
3009,2019-08-21,11:08:59,11.4,< 1.5,,
3010,2019-08-21,11:09:12,10.8,< 1.5,,
3011,2019-08-21,11:09:25,10.9,< 1.5,,
3012,2019-08-21,11:09:39,11.3,< 1.5,,
3013,2019-08-21,11:09:52,10.8,< 1.5,,
3014,2019-08-21,11:10:05,11.5,< 1.5,,
3015,2019-08-21,11:10:19,11.0,< 1.5,,
3016,2019-08-21,11:10:32,11.4,< 1.5,,
3017,2019-08-21,11:10:45,12.1,< 1.5,,
3018,2019-08-21,11:10:59,11.8,< 1.5,,
3019,2019-08-21,11:11:12,12.7,1.5 ~ 3,,
3020,2019-08-21,11:11:25,12.3,< 1.5,,
3021,2019-08-21,11:11:39,12.3,< 1.5,,
3022,2019-08-21,11:11:52,11.3,< 1.5,,
3023,2019-08-21,11:12:05,11.8,< 1.5,,
3024,2019-08-21,11:12:19,12.6,1.5 ~ 3,,
3025,2019-08-21,11:12:32,12.1,< 1.5,,
3026,2019-08-21,11:12:45,12.6,1.5 ~ 3,,
3027,2019-08-21,11:12:59,12.9,1.5 ~ 3,,
3028,2019-08-21,11:13:12,12.2,< 1.5,,
3029,2019-08-21,11:13:26,13.2,1.5 ~ 3,,
3030,2019-08-21,11:13:39,13.0,1.5 ~ 3,,
3031,2019-08-21,11:13:52,13.5,1.5 ~ 3,,
3032,2019-08-21,11:14:06,13.3,1.5 ~ 3,,
3033,2019-08-21,11:14:19,13.1,1.5 ~ 3,,
3034,2019-08-21,11:14:32,12.6,1.5 ~ 3,,
3035,2019-08-21,11:14:46,13.5,1.5 ~ 3,,
3036,2019-08-21,11:14:59,13.0,1.5 ~ 3,,
3037,2019-08-21,11:15:12,13.1,1.5 ~ 3,,
3038,2019-08-21,11:15:26,12.4,1.5 ~ 3,,
3039,2019-08-21,11:15:39,13.0,1.5 ~ 3,,
3040,2019-08-21,11:15:53,12.8,1.5 ~ 3,,
3041,2019-08-21,11:16:06,13.3,1.5 ~ 3,,
3042,2019-08-21,11:16:19,13.2,1.5 ~ 3,,
3043,2019-08-21,11:16:33,13.7,1.5 ~ 3,,
3044,2019-08-21,11:16:46,13.5,1.5 ~ 3,,
3045,2019-08-21,11:16:59,12.1,< 1.5,,
3046,2019-08-21,11:17:13,13.1,1.5 ~ 3,,
3047,2019-08-21,11:17:26,13.4,1.5 ~ 3,,
3048,2019-08-21,11:17:39,13.5,1.5 ~ 3,,
3049,2019-08-21,11:17:53,13.4,1.5 ~ 3,,
3050,2019-08-21,11:18:06,12.2,< 1.5,,
3051,2019-08-21,11:18:20,12.9,1.5 ~ 3,,
3052,2019-08-21,11:18:33,13.4,1.5 ~ 3,,
3053,2019-08-21,11:18:46,12.7,1.5 ~ 3,,
3054,2019-08-21,11:19:00,13.7,1.5 ~ 3,,
3055,2019-08-21,11:19:13,12.4,1.5 ~ 3,,
3056,2019-08-21,11:19:26,13.4,1.5 ~ 3,,
3057,2019-08-21,11:19:40,13.9,1.5 ~ 3,,
3058,2019-08-21,11:19:53,12.8,1.5 ~ 3,,
3059,2019-08-21,11:20:06,12.4,1.5 ~ 3,,
3060,2019-08-21,11:20:20,12.6,1.5 ~ 3,,
3061,2019-08-21,11:20:33,12.3,< 1.5,,
3062,2019-08-21,11:20:46,13.0,1.5 ~ 3,,
3063,2019-08-21,11:21:00,12.6,1.5 ~ 3,,
3064,2019-08-21,11:21:13,11.7,< 1.5,,
3065,2019-08-21,11:21:26,12.7,1.5 ~ 3,,
3066,2019-08-21,11:21:40,13.4,1.5 ~ 3,,
3067,2019-08-21,11:21:53,13.7,1.5 ~ 3,,
3068,2019-08-21,11:22:06,13.0,1.5 ~ 3,,
3069,2019-08-21,11:22:20,13.3,1.5 ~ 3,,
3070,2019-08-21,11:22:33,13.4,1.5 ~ 3,,
3071,2019-08-21,11:22:46,13.0,1.5 ~ 3,,
3072,2019-08-21,11:23:00,13.5,1.5 ~ 3,,
3073,2019-08-21,11:23:13,13.5,1.5 ~ 3,,
3074,2019-08-21,11:23:26,13.4,1.5 ~ 3,,
3075,2019-08-21,11:23:40,13.0,1.5 ~ 3,,
3076,2019-08-21,11:23:53,13.1,1.5 ~ 3,,
3077,2019-08-21,11:24:06,12.0,< 1.5,,
3078,2019-08-21,11:24:20,13.1,1.5 ~ 3,,
3079,2019-08-21,11:24:33,12.7,1.5 ~ 3,,
3080,2019-08-21,11:24:46,12.5,1.5 ~ 3,,
3081,2019-08-21,11:25:00,12.6,1.5 ~ 3,,
3082,2019-08-21,11:25:13,12.7,1.5 ~ 3,,
3083,2019-08-21,11:25:26,12.5,1.5 ~ 3,,
3084,2019-08-21,11:25:40,13.6,1.5 ~ 3,,
3085,2019-08-21,11:25:53,13.2,1.5 ~ 3,,
3086,2019-08-21,11:26:06,13.9,1.5 ~ 3,,
3087,2019-08-21,11:26:20,13.8,1.5 ~ 3,,
3088,2019-08-21,11:26:33,12.8,1.5 ~ 3,,
3089,2019-08-21,11:26:47,13.6,1.5 ~ 3,,
3090,2019-08-21,11:27:00,12.0,< 1.5,,
3091,2019-08-21,11:27:13,12.3,< 1.5,,
3092,2019-08-21,11:27:27,12.9,1.5 ~ 3,,
3093,2019-08-21,11:27:40,12.6,1.5 ~ 3,,
3094,2019-08-21,11:27:53,13.0,1.5 ~ 3,,
3095,2019-08-21,11:28:07,12.9,1.5 ~ 3,,
3096,2019-08-21,11:28:20,12.7,1.5 ~ 3,,
3097,2019-08-21,11:28:33,12.4,1.5 ~ 3,,
3098,2019-08-21,11:28:47,12.8,1.5 ~ 3,,
3099,2019-08-21,11:29:00,12.1,< 1.5,,
3100,2019-08-21,11:29:13,13.3,1.5 ~ 3,,
3101,2019-08-21,11:29:27,12.4,1.5 ~ 3,,
3102,2019-08-21,11:29:40,12.6,1.5 ~ 3,,
3103,2019-08-21,11:29:54,13.1,1.5 ~ 3,,
3104,2019-08-21,11:30:07,14.8,3 ~ 4.5,,
3105,2019-08-21,11:30:20,12.8,1.5 ~ 3,,
3106,2019-08-21,11:30:34,13.2,1.5 ~ 3,,
3107,2019-08-21,11:30:47,12.2,< 1.5,,
3108,2019-08-21,11:31:00,11.8,< 1.5,,
3109,2019-08-21,11:31:14,12.6,1.5 ~ 3,,
3110,2019-08-21,11:31:27,12.5,1.5 ~ 3,,
3111,2019-08-21,11:31:41,12.4,1.5 ~ 3,,
3112,2019-08-21,11:31:54,11.6,< 1.5,,
3113,2019-08-21,11:32:07,11.6,< 1.5,,
3114,2019-08-21,11:32:21,13.0,1.5 ~ 3,,
3115,2019-08-21,11:32:34,12.1,< 1.5,,
3116,2019-08-21,11:32:47,11.9,< 1.5,,
3117,2019-08-21,11:33:01,11.9,< 1.5,,
3118,2019-08-21,11:33:14,12.4,1.5 ~ 3,,
3119,2019-08-21,11:33:27,12.1,< 1.5,,
3120,2019-08-21,11:33:41,12.1,< 1.5,,
3121,2019-08-21,11:33:54,11.7,< 1.5,,
3122,2019-08-21,11:34:07,12.0,< 1.5,,
3123,2019-08-21,11:34:21,12.3,< 1.5,,
3124,2019-08-21,11:34:34,12.2,< 1.5,,
3125,2019-08-21,11:34:47,11.6,< 1.5,,
3126,2019-08-21,11:35:01,12.3,< 1.5,,
3127,2019-08-21,11:35:14,12.1,< 1.5,,
3128,2019-08-21,11:35:27,11.4,< 1.5,,
3129,2019-08-21,11:35:41,11.5,< 1.5,,
3130,2019-08-21,11:35:54,11.7,< 1.5,,
3131,2019-08-21,11:36:07,11.9,< 1.5,,
3132,2019-08-21,11:36:21,12.1,< 1.5,,
3133,2019-08-21,11:36:34,11.6,< 1.5,,
3134,2019-08-21,11:36:47,11.0,< 1.5,,
3135,2019-08-21,11:37:01,12.3,< 1.5,,
3136,2019-08-21,11:37:14,11.5,< 1.5,,
3137,2019-08-21,11:37:27,12.3,< 1.5,,
3138,2019-08-21,11:37:41,11.7,< 1.5,,
3139,2019-08-21,11:37:54,11.4,< 1.5,,
3140,2019-08-21,11:38:07,12.6,1.5 ~ 3,,
3141,2019-08-21,11:38:21,12.0,< 1.5,,
3142,2019-08-21,11:38:34,10.8,< 1.5,,
3143,2019-08-21,11:38:47,11.2,< 1.5,,
3144,2019-08-21,11:39:01,11.2,< 1.5,,
3145,2019-08-21,11:39:14,11.8,< 1.5,,
3146,2019-08-21,11:39:27,11.8,< 1.5,,
3147,2019-08-21,11:39:41,12.3,< 1.5,,
3148,2019-08-21,11:39:54,11.5,< 1.5,,
3149,2019-08-21,11:40:07,11.1,< 1.5,,
3150,2019-08-21,11:40:21,11.5,< 1.5,,
3151,2019-08-21,11:40:34,11.0,< 1.5,,
3152,2019-08-21,11:40:47,11.3,< 1.5,,
3153,2019-08-21,11:41:01,11.8,< 1.5,,
3154,2019-08-21,11:41:14,11.8,< 1.5,,
3155,2019-08-21,11:41:27,11.8,< 1.5,,
3156,2019-08-21,11:41:41,10.8,< 1.5,,
3157,2019-08-21,11:41:54,10.9,< 1.5,,
3158,2019-08-21,11:42:07,11.8,< 1.5,,
3159,2019-08-21,11:42:21,12.1,< 1.5,,
3160,2019-08-21,11:42:34,10.9,< 1.5,,
3161,2019-08-21,11:42:47,11.1,< 1.5,,
3162,2019-08-21,11:43:01,11.4,< 1.5,,
3163,2019-08-21,11:43:14,11.1,< 1.5,,
3164,2019-08-21,11:43:28,10.9,< 1.5,,
3165,2019-08-21,11:43:41,11.0,< 1.5,,
3166,2019-08-21,11:43:54,11.0,< 1.5,,
3167,2019-08-21,11:44:08,12.5,1.5 ~ 3,,
3168,2019-08-21,11:44:21,11.6,< 1.5,,
3169,2019-08-21,11:44:34,11.8,< 1.5,,
3170,2019-08-21,11:44:48,12.0,< 1.5,,
3171,2019-08-21,11:45:01,11.6,< 1.5,,
3172,2019-08-21,11:45:15,11.6,< 1.5,,
3173,2019-08-21,11:45:28,11.2,< 1.5,,
3174,2019-08-21,11:45:41,11.1,< 1.5,,
3175,2019-08-21,11:45:55,11.4,< 1.5,,
3176,2019-08-21,11:46:08,11.7,< 1.5,,
3177,2019-08-21,11:46:21,11.6,< 1.5,,
3178,2019-08-21,11:46:35,12.4,1.5 ~ 3,,
3179,2019-08-21,11:46:48,11.7,< 1.5,,
3180,2019-08-21,11:47:02,12.4,1.5 ~ 3,,
3181,2019-08-21,11:47:15,12.1,< 1.5,,
3182,2019-08-21,11:47:28,12.1,< 1.5,,
3183,2019-08-21,11:47:42,11.9,< 1.5,,
3184,2019-08-21,11:47:55,11.3,< 1.5,,
3185,2019-08-21,11:48:08,11.7,< 1.5,,
3186,2019-08-21,11:48:22,11.2,< 1.5,,
3187,2019-08-21,11:48:35,11.2,< 1.5,,
3188,2019-08-21,11:48:48,11.7,< 1.5,,
3189,2019-08-21,11:49:02,12.2,< 1.5,,
3190,2019-08-21,11:49:15,11.6,< 1.5,,
3191,2019-08-21,11:49:28,11.7,< 1.5,,
3192,2019-08-21,11:49:42,12.3,< 1.5,,
3193,2019-08-21,11:49:55,11.9,< 1.5,,
3194,2019-08-21,11:50:08,11.5,< 1.5,,
3195,2019-08-21,11:50:22,11.4,< 1.5,,
3196,2019-08-21,11:50:35,11.8,< 1.5,,
3197,2019-08-21,11:50:49,11.5,< 1.5,,
3198,2019-08-21,11:51:15,10.6,< 1.5,,
3199,2019-08-21,11:51:29,11.6,< 1.5,,
3200,2019-08-21,11:51:42,11.6,< 1.5,,
3201,2019-08-21,11:51:56,11.2,< 1.5,,
3202,2019-08-21,11:52:09,11.7,< 1.5,,
3203,2019-08-21,11:52:22,11.5,< 1.5,,
3204,2019-08-21,11:52:36,12.0,< 1.5,,
3205,2019-08-21,11:52:49,10.9,< 1.5,,
3206,2019-08-21,11:53:02,10.8,< 1.5,,
3207,2019-08-21,11:53:16,11.4,< 1.5,,
3208,2019-08-21,11:53:29,10.1,< 1.5,,
3209,2019-08-21,11:53:42,10.8,< 1.5,,
3210,2019-08-21,11:53:56,11.3,< 1.5,,
3211,2019-08-21,11:54:09,11.5,< 1.5,,
3212,2019-08-21,11:54:23,10.8,< 1.5,,
3213,2019-08-21,11:54:36,10.6,< 1.5,,
3214,2019-08-21,11:54:49,11.0,< 1.5,,
3215,2019-08-21,11:55:03,11.3,< 1.5,,
3216,2019-08-21,11:55:16,11.1,< 1.5,,
3217,2019-08-21,11:55:29,10.5,< 1.5,,
3218,2019-08-21,11:55:43,10.4,< 1.5,,
3219,2019-08-21,11:55:56,10.2,< 1.5,,
3220,2019-08-21,11:56:09,10.8,< 1.5,,
3221,2019-08-21,11:56:23,10.6,< 1.5,,
3222,2019-08-21,11:56:36,11.0,< 1.5,,
3223,2019-08-21,11:56:49,11.2,< 1.5,,
3224,2019-08-21,11:57:03,11.4,< 1.5,,
3225,2019-08-21,11:57:16,9.9,< 1.5,,
3226,2019-08-21,11:57:29,10.7,< 1.5,,
3227,2019-08-21,11:57:43,10.9,< 1.5,,
3228,2019-08-21,11:57:56,10.3,< 1.5,,
3229,2019-08-21,11:58:09,10.2,< 1.5,,
3230,2019-08-21,11:58:23,11.1,< 1.5,,
3231,2019-08-21,11:58:36,10.8,< 1.5,,
3232,2019-08-21,11:58:49,11.4,< 1.5,,
3233,2019-08-21,11:59:03,11.5,< 1.5,,
3234,2019-08-21,11:59:16,10.9,< 1.5,,
3235,2019-08-21,11:59:29,11.0,< 1.5,,
3236,2019-08-21,11:59:43,11.5,< 1.5,,
3237,2019-08-21,11:59:56,10.2,< 1.5,,
3238,2019-08-21,12:00:10,10.4,< 1.5,,
3239,2019-08-21,12:00:23,11.3,< 1.5,,
3240,2019-08-21,12:00:36,10.5,< 1.5,,
3241,2019-08-21,12:00:50,10.3,< 1.5,,
3242,2019-08-21,12:01:03,10.4,< 1.5,,
3243,2019-08-21,12:01:16,11.1,< 1.5,,
3244,2019-08-21,12:01:30,11.8,< 1.5,,
3245,2019-08-21,12:01:43,12.0,< 1.5,,
3246,2019-08-21,12:01:56,12.3,< 1.5,,
3247,2019-08-21,12:02:10,12.7,1.5 ~ 3,,
3248,2019-08-21,12:02:23,11.9,< 1.5,,
3249,2019-08-21,12:02:36,13.8,1.5 ~ 3,,
3250,2019-08-21,12:02:50,12.9,1.5 ~ 3,,
3251,2019-08-21,12:03:03,12.1,< 1.5,,
3252,2019-08-21,12:03:16,12.4,1.5 ~ 3,,
3253,2019-08-21,12:03:30,12.1,< 1.5,,
3254,2019-08-21,12:03:43,12.6,1.5 ~ 3,,
3255,2019-08-21,12:03:56,13.3,1.5 ~ 3,,
3256,2019-08-21,12:04:10,13.6,1.5 ~ 3,,
3257,2019-08-21,12:04:23,12.4,1.5 ~ 3,,
3258,2019-08-21,12:04:36,12.8,1.5 ~ 3,,
3259,2019-08-21,12:04:50,12.3,< 1.5,,
3260,2019-08-21,12:05:03,12.1,< 1.5,,
3261,2019-08-21,12:05:16,12.4,1.5 ~ 3,,
3262,2019-08-21,12:05:30,12.9,1.5 ~ 3,,
3263,2019-08-21,12:05:43,13.1,1.5 ~ 3,,
3264,2019-08-21,12:05:56,13.1,1.5 ~ 3,,
3265,2019-08-21,12:06:10,13.3,1.5 ~ 3,,
3266,2019-08-21,12:06:23,12.9,1.5 ~ 3,,
3267,2019-08-21,12:06:36,12.1,< 1.5,,
3268,2019-08-21,12:06:50,13.0,1.5 ~ 3,,
3269,2019-08-21,12:07:03,13.0,1.5 ~ 3,,
3270,2019-08-21,12:07:16,12.7,1.5 ~ 3,,
3271,2019-08-21,12:07:30,12.9,1.5 ~ 3,,
3272,2019-08-21,12:07:43,11.9,< 1.5,,
3273,2019-08-21,12:07:56,12.5,1.5 ~ 3,,
3274,2019-08-21,12:08:10,13.8,1.5 ~ 3,,
3275,2019-08-21,12:08:23,12.5,1.5 ~ 3,,
3276,2019-08-21,12:08:36,12.9,1.5 ~ 3,,
3277,2019-08-21,12:08:50,12.1,< 1.5,,
3278,2019-08-21,12:09:03,12.9,1.5 ~ 3,,
3279,2019-08-21,12:09:16,14.0,1.5 ~ 3,,
3280,2019-08-21,12:09:30,13.3,1.5 ~ 3,,
3281,2019-08-21,12:09:43,12.4,1.5 ~ 3,,
3282,2019-08-21,12:09:56,12.8,1.5 ~ 3,,
3283,2019-08-21,12:10:10,13.3,1.5 ~ 3,,
3284,2019-08-21,12:10:23,13.1,1.5 ~ 3,,
3285,2019-08-21,12:10:36,12.6,1.5 ~ 3,,
3286,2019-08-21,12:10:50,13.7,1.5 ~ 3,,
3287,2019-08-21,12:11:03,12.9,1.5 ~ 3,,
3288,2019-08-21,12:11:17,12.7,1.5 ~ 3,,
3289,2019-08-21,12:11:30,12.7,1.5 ~ 3,,
3290,2019-08-21,12:11:43,12.3,< 1.5,,
3291,2019-08-21,12:11:57,13.2,1.5 ~ 3,,
3292,2019-08-21,12:12:10,12.3,< 1.5,,
3293,2019-08-21,12:12:23,12.5,1.5 ~ 3,,
3294,2019-08-21,12:12:37,12.9,1.5 ~ 3,,
3295,2019-08-21,12:12:50,12.4,1.5 ~ 3,,
3296,2019-08-21,12:13:03,13.1,1.5 ~ 3,,
3297,2019-08-21,12:13:17,13.5,1.5 ~ 3,,
3298,2019-08-21,12:13:30,12.7,1.5 ~ 3,,
3299,2019-08-21,12:13:43,12.5,1.5 ~ 3,,
3300,2019-08-21,12:13:57,13.4,1.5 ~ 3,,
3301,2019-08-21,12:14:10,13.0,1.5 ~ 3,,
3302,2019-08-21,12:14:23,13.5,1.5 ~ 3,,
3303,2019-08-21,12:14:37,13.9,1.5 ~ 3,,
3304,2019-08-21,12:14:50,12.7,1.5 ~ 3,,
3305,2019-08-21,12:15:03,12.9,1.5 ~ 3,,
3306,2019-08-21,12:15:17,13.0,1.5 ~ 3,,
3307,2019-08-21,12:15:30,12.1,< 1.5,,
3308,2019-08-21,12:15:43,12.3,< 1.5,,
3309,2019-08-21,12:15:57,13.1,1.5 ~ 3,,
3310,2019-08-21,12:16:10,12.5,1.5 ~ 3,,
3311,2019-08-21,12:16:23,12.6,1.5 ~ 3,,
3312,2019-08-21,12:16:37,12.5,1.5 ~ 3,,
3313,2019-08-21,12:16:50,12.7,1.5 ~ 3,,
3314,2019-08-21,12:17:03,12.7,1.5 ~ 3,,
3315,2019-08-21,12:17:17,13.0,1.5 ~ 3,,
3316,2019-08-21,12:17:30,12.5,1.5 ~ 3,,
3317,2019-08-21,12:17:43,12.9,1.5 ~ 3,,
3318,2019-08-21,12:17:57,13.2,1.5 ~ 3,,
3319,2019-08-21,12:18:10,12.0,< 1.5,,
3320,2019-08-21,12:18:23,11.8,< 1.5,,
3321,2019-08-21,12:18:37,12.4,1.5 ~ 3,,
3322,2019-08-21,12:18:50,12.0,< 1.5,,
3323,2019-08-21,12:19:03,11.8,< 1.5,,
3324,2019-08-21,12:19:17,13.0,1.5 ~ 3,,
3325,2019-08-21,12:19:30,12.0,< 1.5,,
3326,2019-08-21,12:19:43,12.9,1.5 ~ 3,,
3327,2019-08-21,12:19:57,11.6,< 1.5,,
3328,2019-08-21,12:20:10,11.5,< 1.5,,
3329,2019-08-21,12:20:23,11.9,< 1.5,,
3330,2019-08-21,12:20:37,12.5,1.5 ~ 3,,
3331,2019-08-21,12:20:50,11.5,< 1.5,,
3332,2019-08-21,12:21:03,11.4,< 1.5,,
3333,2019-08-21,12:21:17,11.2,< 1.5,,
3334,2019-08-21,12:21:30,11.3,< 1.5,,
3335,2019-08-21,12:21:43,12.0,< 1.5,,
3336,2019-08-21,12:21:57,12.4,1.5 ~ 3,,
3337,2019-08-21,12:22:10,11.2,< 1.5,,
3338,2019-08-21,12:22:23,11.6,< 1.5,,
3339,2019-08-21,12:22:37,10.9,< 1.5,,
3340,2019-08-21,12:22:50,12.2,< 1.5,,
3341,2019-08-21,12:23:03,11.7,< 1.5,,
3342,2019-08-21,12:23:17,11.6,< 1.5,,
3343,2019-08-21,12:23:30,11.1,< 1.5,,
3344,2019-08-21,12:23:43,11.4,< 1.5,,
3345,2019-08-21,12:23:57,12.0,< 1.5,,
3346,2019-08-21,12:24:10,11.3,< 1.5,,
3347,2019-08-21,12:24:23,10.9,< 1.5,,
3348,2019-08-21,12:24:37,11.1,< 1.5,,
3349,2019-08-21,12:24:50,10.8,< 1.5,,
3350,2019-08-21,12:25:04,11.2,< 1.5,,
3351,2019-08-21,12:25:17,10.9,< 1.5,,
3352,2019-08-21,12:25:30,11.0,< 1.5,,
3353,2019-08-21,12:25:44,11.1,< 1.5,,
3354,2019-08-21,12:25:57,11.4,< 1.5,,
3355,2019-08-21,12:26:11,11.1,< 1.5,,
3356,2019-08-21,12:26:24,11.1,< 1.5,,
3357,2019-08-21,12:26:37,11.1,< 1.5,,
3358,2019-08-21,12:26:51,11.1,< 1.5,,
3359,2019-08-21,12:27:04,10.9,< 1.5,,
3360,2019-08-21,12:27:17,10.7,< 1.5,,
3361,2019-08-21,12:27:31,11.2,< 1.5,,
3362,2019-08-21,12:27:44,11.2,< 1.5,,
3363,2019-08-21,12:27:57,11.3,< 1.5,,
3364,2019-08-21,12:28:11,11.3,< 1.5,,
3365,2019-08-21,12:28:24,10.5,< 1.5,,
3366,2019-08-21,12:28:37,10.7,< 1.5,,
3367,2019-08-21,12:28:51,11.3,< 1.5,,
3368,2019-08-21,12:29:04,10.9,< 1.5,,
3369,2019-08-21,12:29:17,11.3,< 1.5,,
3370,2019-08-21,12:29:31,11.8,< 1.5,,
3371,2019-08-21,12:29:44,11.9,< 1.5,,
3372,2019-08-21,12:29:57,11.5,< 1.5,,
3373,2019-08-21,12:30:11,11.4,< 1.5,,
3374,2019-08-21,12:30:24,9.6,< 1.5,,
3375,2019-08-21,12:30:37,10.6,< 1.5,,
3376,2019-08-21,12:30:51,11.1,< 1.5,,
3377,2019-08-21,12:31:04,10.7,< 1.5,,
3378,2019-08-21,12:31:17,11.3,< 1.5,,
3379,2019-08-21,12:31:30,11.1,< 1.5,,
3380,2019-08-21,12:31:44,11.3,< 1.5,,
3381,2019-08-21,12:31:57,10.1,< 1.5,,
3382,2019-08-21,12:32:11,10.7,< 1.5,,
3383,2019-08-21,12:32:24,11.4,< 1.5,,
3384,2019-08-21,12:32:37,11.4,< 1.5,,
3385,2019-08-21,12:32:51,12.1,< 1.5,,
3386,2019-08-21,12:33:04,10.3,< 1.5,,
3387,2019-08-21,12:33:17,11.1,< 1.5,,
3388,2019-08-21,12:33:31,11.1,< 1.5,,
3389,2019-08-21,12:33:44,11.5,< 1.5,,
